"Acc_Index","Vehicle_Reference","Vehicle_Type","Towing_and_Articulation","Vehicle_Manoeuvre","Vehicle_Location-Restricted_Lane","Junction_Location","Skidding_and_Overturning","Hit_Object_in_Carriageway","Vehicle_Leaving_Carriageway","Hit_Object_off_Carriageway","1st_Po_of_Impact","Was_Vehicle_Left_Hand_Drive?","Journey_Purpose_of_Driver","Sex_of_Driver","Age_of_Driver","Age_Band_of_Driver","Engine_Capacity_(CC)","Propulsion_Code","Age_of_Vehicle","Driver_IMD_Decile","Driver_Home_Area_Type","Vehicle_IMD_Decile"
"2013120215188","2","9","0","3","0","0","0","0","0","0","2","1","6","1","48","8","1997","2","9","9","2",""
"2013120215464","1","9","0","9","0","5","0","0","0","0","4","1","6","1","47","8","1328","1","7","9","1",""
"2013120215464","2","1","0","18","0","1","0","0","0","0","1","1","4","2","14","3","-1","-1","-1","9","1",""
"2013120215979","1","9","0","9","0","6","0","0","0","0","1","1","1","1","49","8","1527","2","12","7","1",""
"2013120215979","2","1","0","18","0","8","0","0","0","0","4","1","6","1","19","4","-1","-1","-1","8","1",""
"2013120216908","1","9","0","6","0","0","0","0","0","0","3","1","1","2","28","6","1753","2","11","-1","-1",""
"2013120216908","2","4","0","18","0","0","0","0","0","0","1","1","1","1","23","5","124","1","7","6","1",""
"2013120218018","1","9","0","18","0","0","0","0","0","0","1","1","2","2","63","9","1999","1","6","6","1",""
"2013120218530","1","19","0","18","0","0","0","0","0","0","1","1","2","1","50","8","1968","2","9","8","1",""
"2013120218530","2","9","0","3","0","0","0","0","0","0","2","1","2","2","21","5","1199","1","10","9","1",""
"2013120218632","1","9","0","18","0","0","0","0","0","0","4","1","2","2","59","9","998","1","8","8","3",""
"2013120218632","2","1","0","18","0","0","0","0","1","0","3","1","2","1","27","6","-1","-1","-1","8","2",""
"2013120218643","1","9","0","18","0","3","0","0","0","0","1","1","6","1","55","8","1582","2","5","8","3",""
"2013120219154","1","9","0","18","0","0","0","0","0","0","1","1","6","2","35","6","1299","1","8","4","1",""
"2013120219751","1","9","0","2","0","0","0","0","0","0","3","1","6","1","70","10","1582","2","4","9","3",""
"2013120219751","2","1","0","14","0","0","0","0","0","0","3","1","6","1","24","5","-1","-1","-1","5","1",""
"2013120221382","1","9","0","17","0","0","0","0","1","4","1","1","6","1","27","6","1997","2","5","8","1",""
"2013120221840","1","9","0","18","0","1","0","0","0","0","1","1","6","2","28","6","1596","1","5","6","1",""
"2013120221840","2","8","0","18","0","1","0","0","0","0","4","1","1","2","47","8","1997","2","5","9","1",""
"2013120221840","3","20","0","2","0","1","0","0","0","0","2","1","6","3","-1","-1","-1","-1","-1","-1","-1",""
"2013120222302","1","9","0","9","0","5","0","0","0","0","1","1","6","2","45","7","1595","1","2","9","1",""
"2013120222302","2","1","0","18","0","1","0","0","0","0","3","1","6","1","26","6","-1","-1","-1","4","1",""
"2013120222346","1","2","0","18","0","8","0","0","0","0","1","1","6","2","30","6","49","1","8","10","2",""
"2013120222346","2","9","0","13","0","3","0","0","0","0","1","1","6","1","41","7","1796","1","12","4","1",""
"2013120223683","1","9","0","18","0","0","0","0","0","0","1","1","6","2","33","6","1248","2","2","8","2",""
"2013120224473","1","9","0","17","0","0","2","0","8","11","1","1","6","1","19","4","-1","-1","-1","8","3",""
"2013120224740","1","9","0","18","0","0","0","0","0","0","1","1","6","1","36","7","2172","2","10","7","1",""
"2013120224740","2","9","0","18","0","0","0","0","0","0","1","1","6","2","19","4","1299","1","8","10","1",""
"2013120224774","1","9","0","18","0","0","2","0","1","9","4","1","6","1","61","9","1999","1","7","10","1",""
"2013120225597","1","1","0","18","0","1","0","0","0","0","0","1","1","1","43","7","-1","-1","-1","8","1",""
"2013120225597","2","9","0","9","0","6","0","0","0","0","1","1","1","2","63","9","1124","1","7","9","1",""
"2005120010376","1","9","0","9","0","8","0","0","0","0","1","1","15","1","34","6","-1","-1","-1","-1","-1",""
"2005120010376","2","1","0","18","0","8","0","0","0","0","4","1","15","1","24","5","-1","-1","-1","-1","-1",""
"2005120050055","1","9","0","7","0","8","0","0","1","10","1","1","15","1","24","5","-1","-1","-1","-1","-1",""
"2005120050055","2","9","0","16","0","8","0","0","0","10","1","1","15","2","28","6","-1","-1","-1","-1","-1",""
"2005120050157","1","9","0","9","0","8","0","0","0","0","1","1","15","2","44","7","-1","-1","-1","-1","-1",""
"2005120050157","2","9","0","18","0","8","0","0","0","0","4","1","15","2","64","9","-1","-1","-1","-1","-1",""
"2005120050486","1","9","0","3","0","0","0","0","0","0","2","1","15","1","28","6","-1","-1","-1","-1","-1",""
"2005120050486","2","9","0","18","0","0","0","0","0","0","1","1","15","2","18","4","-1","-1","-1","-1","-1",""
"2005120050498","1","9","0","9","0","8","0","0","0","0","1","1","15","2","33","6","-1","-1","-1","-1","-1",""
"2005120050498","2","2","0","18","0","8","0","0","0","0","4","1","15","1","40","7","-1","-1","-1","-1","-1",""
"2005120050812","1","9","0","18","0","0","1","0","0","6","1","1","15","2","27","6","-1","-1","-1","-1","-1",""
"2005120060189","1","9","0","9","0","8","0","0","0","0","1","1","15","2","58","9","1199","1","3","-1","-1",""
"2005120060189","2","1","0","18","0","8","0","0","0","0","4","1","15","2","14","3","-1","-1","-1","-1","-1",""
"2005120060850","1","9","0","7","0","1","0","0","0","0","2","1","15","2","30","6","-1","-1","-1","-1","-1",""
"2005120060850","2","9","0","7","0","1","0","0","0","0","1","1","15","2","17","4","-1","-1","-1","-1","-1",""
"2005120090024","1","9","0","18","0","0","1","0","1","9","0","1","15","1","58","9","-1","-1","-1","-1","-1",""
"2005120090024","2","9","0","18","0","0","0","0","0","0","0","1","15","3","-1","-1","-1","-1","-1","-1","-1",""
"2005120090470","1","9","0","18","0","0","0","11","0","0","1","1","15","1","50","8","3996","1","6","-1","-1",""
"2005120100065","1","21","0","9","0","8","0","0","0","0","1","1","15","1","51","8","-1","-1","-1","-1","-1",""
"2005120100065","2","2","0","18","0","8","0","0","7","0","1","1","15","1","59","9","-1","-1","-1","-1","-1",""
"2005120100862","1","9","0","18","0","5","0","0","0","0","1","1","15","2","37","7","-1","-1","-1","-1","-1",""
"2005120100862","2","1","0","18","0","5","0","0","0","0","2","1","15","2","28","6","-1","-1","-1","-1","-1",""
"2005120110291","1","9","0","18","0","1","0","0","0","0","1","1","15","1","30","6","1998","1","15","-1","-1",""
"2005120110291","2","9","0","8","0","1","0","0","0","0","2","1","15","2","39","7","-1","-1","-1","-1","-1",""
"2005120120096","1","9","0","18","0","1","1","0","0","0","1","1","15","1","24","5","-1","-1","-1","-1","-1",""
"2005120120836","1","4","0","13","0","0","0","0","0","0","3","1","15","1","50","8","600","1","2","-1","-1",""
"2005120120836","2","9","0","17","0","0","0","0","0","0","3","1","15","1","33","6","1590","1","11","-1","-1",""
"2005120120836","3","19","0","17","0","0","0","0","0","0","3","1","15","1","55","8","2402","2","2","-1","-1",""
"2005120120836","4","21","1","16","0","0","0","0","0","0","0","1","15","3","-1","-1","-1","-1","-1","-1","-1",""
"2005120130086","1","9","0","18","0","1","0","0","0","0","1","1","15","2","19","4","1118","1","13","-1","-1",""
"2005120130086","2","9","0","3","0","1","0","0","0","0","2","1","15","2","31","6","-1","-1","-1","-1","-1",""
"2005120130676","1","5","0","18","0","5","0","0","0","0","2","1","15","1","43","7","-1","-1","-1","-1","-1",""
"2005120130676","2","9","0","18","0","5","0","0","0","0","1","1","15","1","63","9","-1","-1","-1","-1","-1",""
"2005120130676","3","9","0","-1","0","3","0","0","0","0","0","1","15","3","-1","-1","-1","-1","-1","-1","-1",""
"2005120130698","1","9","0","8","0","0","0","0","0","0","4","1","15","2","33","6","1397","1","5","-1","-1",""
"2005120130698","2","1","0","18","0","0","0","0","1","0","3","1","15","2","25","5","-1","-1","-1","-1","-1",""
"2005120140057","1","9","0","13","0","-1","5","0","7","4","1","1","15","1","27","6","-1","-1","-1","-1","-1",""
"2005120140089","1","9","0","9","0","1","0","0","0","0","1","1","15","2","24","5","-1","-1","-1","-1","-1",""
"2005120140089","2","2","0","18","0","1","0","0","0","0","1","1","15","2","35","6","-1","-1","-1","-1","-1",""
"2005120140804","1","9","0","18","0","0","0","0","1","1","1","1","15","2","79","11","-1","-1","-1","-1","-1",""
"2005120140804","2","9","0","3","0","0","0","0","0","0","2","1","15","2","57","9","-1","-1","-1","-1","-1",""
"2005120150273","1","9","0","18","0","0","0","0","1","10","4","1","15","2","20","4","1299","1","1","-1","-1",""
"2005120150273","2","9","0","18","0","0","0","0","0","0","3","1","15","2","56","9","1769","1","2","-1","-1",""
"2005120150589","1","9","0","18","0","0","0","0","0","0","1","1","15","1","54","8","-1","-1","-1","-1","-1",""
"2005120150589","2","9","0","18","0","0","0","0","0","0","1","1","15","1","53","8","-1","-1","-1","-1","-1",""
"2005120180181","1","9","0","18","0","0","1","0","7","10","1","1","15","2","23","5","1195","1","8","-1","-1",""
"2005120180768","1","9","0","18","0","0","0","0","7","0","1","1","15","1","56","9","-1","-1","-1","-1","-1",""
"2005120180768","2","9","0","18","0","0","0","0","7","0","1","1","15","1","59","9","-1","-1","-1","-1","-1",""
"2005120180768","3","19","0","18","0","0","1","0","7","0","0","1","15","1","-1","-1","-1","-1","-1","-1","-1",""
"2005120190058","1","3","0","18","0","8","0","0","0","0","1","1","15","1","37","7","124","1","1","-1","-1",""
"2005120190892","1","9","0","9","0","8","0","0","0","0","3","1","15","1","45","7","-1","-1","-1","-1","-1",""
"2005120190892","2","1","0","18","0","8","0","0","0","0","1","1","15","1","15","3","-1","-1","-1","-1","-1",""
"2005120200131","1","9","0","9","0","0","0","0","0","0","0","1","15","1","20","4","-1","-1","-1","-1","-1",""
"2005120200131","2","11","0","18","0","0","0","0","0","0","0","1","15","3","-1","-1","-1","-1","-1","-1","-1",""
"2005120200629","1","9","0","18","0","8","0","0","0","0","1","1","15","2","21","5","-1","-1","-1","-1","-1",""
"2005120200629","2","9","0","9","0","8","0","0","0","0","1","1","15","2","33","6","-1","-1","-1","-1","-1",""
"2005120220009","1","9","0","16","0","1","0","4","0","0","1","1","15","1","20","4","-1","-1","-1","-1","-1",""
"2005120220009","2","9","0","2","0","1","0","0","0","0","2","1","15","3","-1","-1","1761","1","10","-1","-1",""
"2005120220009","3","9","0","17","0","8","0","0","0","0","3","1","15","1","45","7","2179","2","3","-1","-1",""
"2005120220610","1","9","0","18","0","0","0","0","0","0","1","1","15","2","39","7","1299","1","2","-1","-1",""
"2005120220610","2","9","0","3","0","0","0","0","0","0","1","1","15","2","20","4","-1","-1","-1","-1","-1",""
"2005120220610","3","9","0","9","0","0","0","0","0","0","2","1","15","3","-1","-1","-1","-1","-1","-1","-1",""
"2005120230442","1","9","0","17","0","0","1","0","0","0","2","1","15","1","43","7","-1","-1","-1","-1","-1",""
"2005120230442","2","9","0","18","0","0","0","0","1","9","1","1","15","1","71","10","-1","-1","-1","-1","-1",""
"2005120250813","1","9","0","4","0","0","0","0","0","0","2","1","15","1","35","6","1679","1","6","-1","-1",""
"2005120250813","2","9","0","18","0","0","0","0","0","0","1","1","15","3","-1","-1","-1","-1","-1","-1","-1",""
"2005120260692","1","9","0","13","0","0","0","0","0","0","1","1","15","2","18","4","-1","-1","-1","-1","-1",""
"2005120260692","2","9","0","18","0","0","0","0","0","0","1","1","15","2","36","7","-1","-1","-1","-1","-1",""
"2005120260692","3","9","0","18","0","0","0","0","0","0","0","1","15","1","32","6","-1","-1","-1","-1","-1",""
"2005120260703","1","9","0","7","0","6","0","0","0","0","0","1","15","1","26","6","-1","-1","-1","-1","-1",""
"2005120260730","1","3","0","3","0","1","0","0","0","0","2","1","15","1","40","7","-1","-1","-1","-1","-1",""
"2005120260730","2","9","0","18","0","1","0","0","0","0","1","1","15","3","-1","-1","-1","-1","-1","-1","-1",""
"2005120260797","1","9","0","16","0","8","1","11","0","0","1","1","15","1","52","8","-1","-1","-1","-1","-1",""
"2005120260797","2","9","0","17","0","8","0","0","0","0","1","1","15","2","28","6","-1","-1","-1","-1","-1",""
"2005120270082","1","8","0","9","0","6","0","0","0","0","1","1","1","1","50","8","1796","1","11","-1","-1",""
"2005120270082","2","9","0","18","0","1","0","0","7","10","1","1","2","2","40","7","1595","1","14","-1","-1",""
"2005120270568","1","9","0","18","0","0","0","0","0","0","1","1","15","1","18","4","-1","-1","-1","-1","-1",""
"2005120270568","2","9","0","18","0","0","0","0","0","0","1","1","15","1","61","9","-1","-1","-1","-1","-1",""
"2005120270766","1","9","0","9","0","5","0","0","0","0","1","1","15","1","19","4","-1","-1","-1","-1","-1",""
"2005120270766","2","9","0","18","0","4","0","0","0","0","2","1","15","2","41","7","-1","-1","-1","-1","-1",""
"2005120270823","1","9","0","18","0","0","0","0","0","0","0","1","15","2","18","4","-1","-1","-1","-1","-1",""
"2005120270823","2","9","0","18","0","0","0","0","0","0","0","1","15","1","37","7","-1","-1","-1","-1","-1",""
"2005120270823","3","9","0","18","0","0","0","0","0","0","0","1","15","1","63","9","-1","-1","-1","-1","-1",""
"2005120290404","1","9","0","11","0","8","1","0","7","1","3","1","15","2","49","8","-1","-1","-1","-1","-1",""
"2005120290547","1","9","0","18","0","1","0","0","0","0","1","1","15","1","30","6","-1","-1","-1","-1","-1",""
"2005120290547","2","1","0","17","0","8","0","0","0","0","4","1","15","2","46","8","-1","-1","-1","-1","-1",""
"2005120310321","1","21","1","18","0","0","0","0","0","0","3","1","15","1","-1","-1","-1","-1","-1","-1","-1",""
"2005120310321","2","21","1","18","0","0","0","0","0","0","3","1","1","1","33","6","-1","-1","-1","-1","-1",""
"2005120310323","1","9","0","18","0","0","0","0","0","0","3","1","15","1","35","6","-1","-1","-1","-1","-1",""
"2005120310323","2","8","0","18","0","0","0","0","0","0","3","1","15","3","-1","-1","-1","-1","-1","-1","-1",""
"2005120310323","3","9","0","18","0","0","0","0","0","0","0","1","15","2","40","7","-1","-1","-1","-1","-1",""
"2005120320010","1","9","0","9","0","2","0","0","0","0","3","1","15","1","35","6","-1","-1","-1","-1","-1",""
"2005120320010","2","1","0","18","0","0","0","0","0","0","0","1","15","1","16","4","-1","-1","-1","-1","-1",""
"2005120320062","1","9","0","5","0","4","0","0","0","0","1","1","15","1","58","9","1870","2","3","-1","-1",""
"2005120320062","2","9","0","18","0","3","0","0","0","0","0","1","15","3","-1","-1","-1","-1","-1","-1","-1",""
"2005120320062","3","1","0","18","0","3","0","0","0","0","0","1","2","1","20","4","-1","-1","-1","-1","-1",""
"2005120320467","1","9","0","9","0","1","0","0","0","0","0","1","1","2","-1","-1","1896","2","2","-1","-1",""
"2005120320467","2","9","0","18","0","1","0","0","0","0","2","1","15","2","40","7","899","1","7","-1","-1",""
"2005120320467","3","9","0","18","0","1","0","0","0","0","3","1","1","1","23","5","-1","-1","-1","-1","-1",""
"2005120320826","1","9","0","16","0","0","1","0","0","0","1","1","2","1","23","5","1598","1","9","-1","-1",""
"2005120320826","2","9","0","3","0","0","0","0","0","0","2","1","2","1","20","4","-1","-1","-1","-1","-1",""
"2005120320826","3","9","0","3","0","0","0","0","0","0","2","1","2","2","23","5","1299","1","9","-1","-1",""
"2005120320826","4","9","0","3","0","0","0","0","0","0","2","1","2","1","22","5","1199","1","2","-1","-1",""
"2005120330142","1","9","0","18","0","0","1","0","5","6","1","1","15","2","34","6","-1","-1","-1","-1","-1",""
"2005120330869","1","9","0","16","0","0","0","0","0","0","3","1","1","1","18","4","1360","1","7","-1","-1",""
"2005120330869","2","9","0","18","0","0","0","0","0","0","1","1","15","2","69","10","1600","1","7","-1","-1",""
"2005120330869","3","19","0","16","0","0","1","0","0","0","0","1","1","1","18","4","1868","2","3","-1","-1",""
"2005120330880","1","9","0","5","0","8","0","0","0","0","1","1","15","2","23","5","1796","1","1","-1","-1",""
"2005120330880","2","1","0","18","0","8","0","0","0","0","4","1","2","1","34","6","-1","-1","-1","-1","-1",""
"2005120350581","1","9","0","4","0","1","0","0","0","0","1","1","1","1","38","7","-1","-1","-1","-1","-1",""
"2005120350581","2","11","0","11","0","1","0","0","0","0","3","1","15","1","28","6","-1","-1","-1","-1","-1",""
"2005120360116","1","9","0","2","0","1","0","0","0","0","0","1","15","1","59","9","1275","1","10","-1","-1",""
"2005120360116","2","9","0","18","0","1","1","0","5","0","3","1","2","1","27","6","1753","2","8","-1","-1",""
"2005120370265","1","9","0","17","0","0","1","11","1","10","1","1","15","1","18","4","-1","-1","-1","10","3",""
"2005120380921","1","90","0","18","0","2","0","0","0","0","1","1","2","1","30","6","-1","-1","-1","-1","-1",""
"2005120390758","1","9","0","18","0","8","0","0","0","0","1","1","15","2","29","6","-1","-1","-1","-1","-1",""
"2005120390758","2","1","0","9","0","6","0","0","0","0","1","1","15","1","17","4","-1","-1","-1","-1","-1",""
"2005120400069","1","9","0","18","0","1","1","0","0","0","1","1","15","1","-1","-1","-1","-1","-1","-1","-1",""
"2005120400069","2","9","0","4","0","1","0","0","0","0","2","2","1","1","55","8","-1","-1","-1","-1","-1",""
"2005120400353","1","9","0","5","0","1","0","0","0","0","1","1","15","2","40","7","-1","-1","-1","-1","-1",""
"2005120400353","2","9","0","4","0","1","0","0","0","0","2","1","15","2","52","8","-1","-1","-1","-1","-1",""
"2005120400766","1","9","0","9","0","1","0","0","0","0","1","1","15","1","30","6","-1","-1","-1","-1","-1",""
"2005120400766","2","1","0","18","0","2","0","0","0","0","1","1","15","1","26","6","-1","-1","-1","-1","-1",""
"2005120410022","1","8","0","9","0","1","0","0","0","0","1","1","15","1","56","9","1998","2","3","-1","-1",""
"2005120420521","1","9","0","16","0","0","1","0","0","0","1","1","15","1","69","10","1796","1","7","-1","-1",""
